@attribute X20847 numeric
@attribute X21107 numeric
@attribute X21305 numeric
@attribute X21345 numeric
@attribute X21724 numeric
@attribute X21972 numeric
@attribute X22088 numeric
@attribute X22118 numeric
@attribute X22193 numeric
@attribute lung.columns.tissue {normal,tumor}

@data

10.9958,9.12116,8.71178,10.9618,9.52459,10.2981,9.77499,8.48728,8.3642,8.26412,9.09085,8.63342,11.3745,9.05237,6.81125,7.32682,6.09287,8.83416,6.56165,11.6866,5.86951,7.83751,7.0821,6.78126,5.53453,4.2813,6.91283,7.13661,6.18619,6.45133,6.79968,8.11024,4.3209,6.6321,6.21677,7.28599,4.01011,6.33078,4.73574,11.2456,5.89294,9.4685,7.96686,6.74329,4.42815,6.63891,6.29109,9.89023,7.66954,7.43838,8.57319,7.6354,7.5328,8.57271,6.79487,7.51133,13.2812,6.86885,6.85191,7.51695,5.05816,6.6752,5.81948,6.15726,8.64836,6.37555,5.43023,4.33022,7.6332,9.21562,11.9557,5.84535,11.1571,6.2155,5.33014,4.73641,9.86157,8.73823,9.32374,7.16809,8.75055,5.78086,7.83302,8.69434,8.21834,6.55744,7.65331,5.37713,7.30652,4.01016,5.30719,9.99624,8.19203,6.36706,8.45067,6.83146,9.30369,7.6466,6.68352,9.99456,tumor
11.8852,8.85047,10.0289,11.2131,9.84977,9.64507,10.2687,8.54809,8.27451,7.91071,8.61287,9.76972,10.6172,9.19548,6.41173,7.99447,5.25477,7.13809,6.45004,9.72152,6.46151,7.92995,6.6914,6.16867,5.97491,4.29387,6.95324,7.88218,6.18022,6.43508,6.72662,7.33356,4.29734,6.71154,5.35297,7.183,4.10684,5.93875,4.8536,11.4309,5.71183,9.78872,8.13676,5.99135,4.51018,6.77581,6.73742,9.55286,7.91756,7.3198,9.32684,8.78933,7.45081,8.39588,8.60042,7.10428,13.4356,6.29263,7.47583,7.57021,4.75932,6.86881,4.90869,5.61049,8.83294,6.5694,5.58128,4.19209,7.70387,8.53694,9.00938,5.54644,11.3118,6.60663,5.13191,4.3795,10.1215,9.46047,9.1898,7.23822,9.15371,6.09503,8.10383,7.88726,8.13212,6.53162,7.74576,5.26719,7.06763,3.91055,5.20002,10.3628,9.36165,6.29584,8.58128,6.87289,9.60209,8.20775,6.79512,10.0566,tumor
11.255,9.2735,9.69118,11.3495,10.0068,10.7601,8.03622,8.57973,8.2925,8.57074,8.58472,9.50253,9.94687,8.55256,6.80888,7.41074,5.35518,9.13994,6.44535,10.9306,6.48551,7.8345,6.46056,7.23514,5.65536,4.26583,6.67844,7.98351,6.01248,6.22185,6.51296,7.4536,4.21409,6.51191,5.48938,7.14349,4.21634,5.80309,4.82699,11.3373,5.4347,9.72953,8.39912,6.55353,4.51432,6.59733,6.02609,9.78999,7.68118,7.29369,9.99724,8.69754,7.58622,8.79735,9.47613,7.24951,13.9424,6.35875,7.42069,7.50707,4.75929,6.70515,5.27911,5.6253,9.56029,6.57954,5.41425,4.1857,7.32685,8.46936,8.49615,5.60798,10.7562,6.18437,4.92169,4.36871,9.58623,9.18139,9.17356,7.4132,9.14697,6.39867,7.97312,8.13353,7.54783,6.8498,7.85585,5.01764,7.53843,3.99609,5.22746,10.8974,8.76071,6.04552,7.93315,6.76988,9.43333,8.61273,6.90185,9.8693,tumor
12.2391,8.81598,10.0556,12.2295,10.6244,10.5516,7.95515,9.02168,8.2554,9.07082,9.17335,9.29619,11.0836,9.88352,6.95129,7.90925,5.0764,9.18048,7.14979,8.50273,5.90798,7.57525,6.85497,6.72228,6.04157,4.24765,7.23797,8.45016,6.14358,6.37487,6.52113,7.43316,4.27532,6.55782,5.57715,6.98098,4.17788,5.70639,4.65256,11.7337,5.33935,9.7261,8.70501,7.30562,4.58739,6.59162,6.29973,9.17291,7.81804,7.06942,8.97859,8.94667,7.45193,8.63383,8.8255,7.35517,13.6094,6.14709,8.22387,7.38932,4.66575,6.58064,4.9172,5.64112,9.034,6.5456,5.54986,4.19753,7.55223,8.46875,8.77706,5.53216,11.2411,6.11771,4.76632,4.42104,9.68624,9.15877,10.0633,6.96416,9.08168,5.75167,7.90563,7.94274,7.67295,6.95513,7.59672,4.92522,7.26053,3.92263,5.26931,11.0928,10.2737,5.89136,9.61085,6.85579,9.10277,8.06423,6.81239,10.4843,tumor
12.1834,9.43513,9.49101,11.8722,11.7121,10.2009,8.41295,8.21873,8.37996,8.27542,9.84948,10.5379,10.7913,9.57257,6.57413,7.56413,5.27523,8.13271,7.01264,11.4266,6.80913,8.26632,6.24272,6.06132,5.23392,4.09902,7.0887,8.66584,5.74476,6.22645,6.62485,7.34458,4.27795,6.76619,5.35563,6.9986,4.21886,5.73313,4.92881,11.5093,5.43831,8.73398,7.96532,7.31166,4.47109,6.53154,6.40248,9.68672,7.69098,7.3668,9.49885,8.16213,7.54351,8.71427,9.8759,7.09711,13.5828,6.09272,7.08629,7.31016,4.55247,6.69237,4.72971,5.7859,8.71016,6.49221,5.2488,4.12396,7.374,8.29497,10.5299,5.51133,11.8868,6.30427,5.13223,4.58198,9.99527,9.49642,9.47143,7.25349,9.00189,6.97451,7.75695,8.95206,7.72436,7.37925,7.77944,5.08046,7.38165,4.01816,5.22741,11.3768,9.34633,6.33288,7.31159,6.97969,8.9127,8.60066,6.48149,9.97604,tumor
11.6485,9.09839,9.91872,11.8542,10.3819,10.029,7.85781,8.81403,8.83669,8.28137,9.24943,10.275,10.9392,9.56438,6.3636,7.55623,5.3602,8.66571,7.27253,9.87546,5.75014,8.26203,7.59627,7.96387,5.88477,5.99151,6.88931,9.05929,6.18355,5.96421,6.54342,8.03186,4.26832,6.6256,5.37921,6.99347,4.24643,5.60906,4.86234,11.3979,5.18071,8.59497,8.24061,5.65468,4.38899,6.87451,7.20869,9.98958,7.34004,7.3615,9.53316,8.40561,7.97081,9.15819,9.3392,7.06712,13.1641,6.05722,8.63058,7.48549,5.08543,6.73495,5.08497,5.46241,8.87884,6.53005,5.44423,4.25551,7.41435,8.12627,8.22351,5.771,10.9758,6.59127,5.74326,4.27952,10.0952,8.94753,9.3494,7.63836,8.75541,8.46171,8.30654,7.51819,7.9375,7.77742,7.9037,5.11761,7.38664,4.00079,5.59941,11.3131,10.0155,5.81415,7.72226,6.94015,9.22374,8.46655,6.77314,10.254,tumor
11.5258,9.49744,9.15181,11.5769,10.1051,10.2278,7.97738,8.64807,8.47709,9.12267,9.85991,10.8202,11.0285,9.18715,6.53183,7.42651,5.44462,7.39291,6.84757,10.4526,5.43868,7.54061,5.98179,6.09927,5.88422,4.5526,6.81545,8.06946,6.32444,6.31985,6.30685,7.43521,4.34686,6.38926,5.53904,7.13832,4.26494,5.76529,4.79271,10.8391,5.41876,10.493,8.05141,5.68754,4.74304,6.5397,6.01903,9.47332,7.8045,7.2296,8.50138,8.88313,7.90433,8.90386,8.80621,7.45352,13.6584,6.21744,7.58306,7.25165,5.08596,6.79729,5.46141,5.55202,10.2313,6.52502,5.33547,4.22957,7.40481,8.47525,7.22019,5.529,10.0614,5.87524,4.94993,4.3272,9.85057,10.0056,10.0573,7.32964,7.70247,7.22084,8.08615,7.96745,8.41684,6.35847,7.33707,5.21684,6.79845,3.96799,5.33923,10.7304,9.044,5.96504,8.79724,6.74151,9.23235,7.52487,6.80772,10.1227,tumor
12.1408,9.1538,9.2002,11.3051,9.2149,10.4927,7.85541,8.74911,8.83784,7.91943,9.69792,10.3222,10.5978,8.67164,6.42085,7.50057,5.27755,8.55356,6.8101,10.9387,5.54631,7.67034,6.42396,6.15966,6.0352,4.0524,6.40529,8.11199,6.44435,6.55317,6.58381,7.64046,4.294,6.6139,5.8775,7.30665,4.22979,6.0169,4.87042,11.0906,5.53116,10.0501,8.21615,5.9945,4.80268,6.74483,5.92417,9.80235,7.82973,7.26194,9.76702,9.00566,7.48628,8.39065,8.56702,7.48974,13.7779,6.56755,6.97686,7.61942,5.06009,6.93494,5.41607,5.75724,8.78853,6.48767,5.5036,4.42873,7.33277,8.68799,7.54296,5.74249,10.8873,6.21605,4.91275,4.26962,10.1719,9.55989,9.66213,7.42412,8.19395,5.69949,8.36554,8.19059,8.12785,6.40653,7.45046,5.29833,7.11246,3.93721,5.23684,9.95335,9.38178,6.28953,7.88131,7.08755,9.27976,8.56726,6.33104,9.7887,tumor
12.4798,9.37869,9.99677,11.6585,10.5317,10.2035,7.62028,7.96837,8.2283,9.45868,9.94409,11.2804,10.9107,9.67103,6.54763,7.68793,5.27242,7.95648,6.63355,12.8301,5.60389,7.61695,7.21841,6.32438,5.88075,4.83185,7.09111,7.86953,5.91501,5.9711,6.41099,7.20211,4.30376,6.41788,5.26278,6.99463,4.08878,5.59325,5.11176,11.5018,4.97119,9.0562,8.11078,6.07122,4.40704,6.1814,6.56976,9.75054,7.51559,7.13028,9.67654,8.33808,7.51175,8.97076,9.82367,7.11315,13.7192,6.21506,6.98565,7.19385,4.67287,6.53296,4.83285,5.63132,8.84881,6.50326,5.39123,4.17806,7.30341,8.26813,8.862,5.52543,11.5876,6.33275,4.79184,4.3432,9.86749,9.08066,9.34891,7.5897,9.75541,6.78175,7.93744,7.76019,7.68762,7.00475,7.64325,5.14592,7.0837,3.92594,5.21594,11.0962,9.49227,6.2819,7.66264,6.75451,8.80796,8.541,6.4334,9.98749,tumor
11.9824,9.17961,9.82327,11.5066,10.6722,10.2765,7.99882,8.20579,8.24332,8.99162,9.14222,10.5509,10.9065,9.6762,6.53823,7.73964,5.31057,8.43829,7.06341,10.7625,7.51327,7.6989,7.07856,5.93094,5.97573,5.05773,6.85029,8.66188,5.72756,5.99311,6.20355,7.32275,4.32355,6.46972,5.35819,6.82542,4.14082,5.61104,5.04959,11.4995,5.09854,9.50973,8.20332,6.14792,4.36561,6.25144,6.29917,9.42647,7.52428,7.06708,9.79374,7.88752,7.73773,9.05168,9.54493,7.25153,13.3759,6.12136,8.64127,7.08769,4.69315,6.29751,4.85842,5.35358,9.30521,6.33809,5.21699,4.14871,7.02675,8.26622,9.73293,5.28741,10.7612,6.20565,4.86301,4.31965,10.3004,9.52273,9.60572,7.60743,8.66696,6.15504,7.67125,7.95158,7.59676,6.51517,7.56924,4.97484,6.89202,3.95297,5.11082,10.8373,9.25931,5.86764,7.41838,6.57989,8.79044,9.02291,6.73867,9.79501,tumor
12.1845,9.29143,9.59881,11.0116,9.90391,10.2855,7.97639,7.75958,8.59158,9.0788,9.47546,10.4289,10.3736,8.85338,6.83895,7.64465,5.47905,8.20204,7.1283,12.9194,5.79863,7.93202,7.29628,6.64617,6.5054,4.35389,7.02285,7.87938,5.98922,6.2557,6.91455,7.72123,4.30532,6.85828,5.66819,7.06068,4.37311,6.2944,4.78596,11.4774,5.44737,10.104,7.92509,5.94739,4.39751,6.89728,6.28025,9.73226,7.79397,7.11438,8.72764,8.80712,7.67662,8.75864,9.21197,7.15105,13.5444,6.03891,7.95848,7.66789,4.95085,6.7552,5.36327,5.78195,9.70795,6.81488,5.9197,4.26888,7.69525,8.71231,8.22509,5.85827,10.7942,6.25791,5.24191,4.30464,9.72476,9.13868,8.69236,7.17061,8.65216,6.18666,7.7587,7.78408,7.74399,6.84069,7.31507,5.12468,7.39881,3.973,5.18938,10.209,8.97923,5.95307,8.21178,7.09086,9.43248,8.6198,6.60169,10.4376,tumor
11.8144,8.62348,8.56138,10.5896,10.8843,10.3414,9.2199,8.13045,7.69718,8.16188,9.49369,9.79537,10.3208,8.50498,6.85746,7.74568,5.8435,7.65777,6.73034,11.5137,6.73976,8.26475,6.94599,5.97089,5.73663,4.55162,7.17509,7.46734,6.09183,5.67402,6.91446,7.3783,5.64665,6.90631,6.34905,6.86382,4.4117,6.6977,5.11837,10.6896,6.03179,8.78995,8.37618,6.74665,4.61336,5.84683,6.47348,9.82172,7.81049,7.10367,7.87795,8.29465,7.69175,8.53102,8.38295,7.53256,13.4234,6.91668,7.30526,7.69026,5.81632,6.68416,5.34774,5.939,8.00547,6.38645,6.67908,5.62174,7.59565,8.70632,10.9739,5.74553,11.5412,6.66052,5.77861,4.36378,9.88094,9.19879,9.17221,6.73764,8.8962,6.29127,7.40098,9.23382,8.17412,6.43273,7.85209,5.17857,7.13644,4.55433,5.36453,10.3992,9.26343,6.26422,7.14314,7.34702,9.53737,8.5226,6.61576,10.1376,tumor
11.6445,9.53689,9.61697,10.8296,12.193,10.7361,8.0645,7.46246,8.55474,8.59642,8.27696,11.2333,10.655,9.91813,7.30787,7.26539,5.04519,8.33585,6.87031,13.2756,5.58099,7.68298,6.75272,6.36272,7.74597,5.13576,7.54767,8.72057,6.63375,6.64424,7.54929,7.05288,4.32345,6.41035,5.41724,6.94025,4.23887,5.76974,5.18274,11.5062,5.31913,9.71459,8.08083,5.90579,4.47707,6.66629,6.42027,9.7137,7.62487,7.09618,10.6645,8.48259,7.89499,8.92982,8.68297,7.12971,13.3699,6.30561,7.70699,7.3036,4.46831,6.62847,4.84845,5.44206,8.99193,6.90335,5.44684,4.21034,7.27242,8.26801,8.39643,5.51785,10.2522,6.25426,4.77281,4.38867,10.2455,9.06169,8.89681,7.25451,8.57551,6.24755,7.20946,7.85248,7.61307,6.69942,7.32313,5.17758,7.77022,3.95502,5.14546,10.7212,11.9645,5.85782,7.12075,7.24551,9.05408,8.34809,6.65542,9.91031,normal
11.2916,9.80593,9.07698,10.9326,11.8027,10.7691,8.04682,7.36645,8.74505,8.50837,8.91136,10.9884,10.5212,9.29566,7.45402,7.40799,5.45711,8.2053,6.88658,13.6761,5.30969,7.89113,7.07809,6.70729,8.54465,4.9087,7.35727,8.25546,6.76484,6.61437,7.38056,7.28307,4.33261,6.59288,5.41313,6.98269,4.09187,5.89464,4.88106,11.3643,5.29455,9.98885,8.00537,5.93391,4.52906,6.75906,6.2235,9.88476,7.69631,7.28219,9.66306,8.52952,8.12849,8.44524,7.63741,7.43541,13.507,6.6155,8.13545,7.3758,4.89741,6.70227,5.32287,5.6462,9.05816,6.69719,5.60303,4.2937,7.48645,8.67393,7.976,5.46242,9.89114,6.37151,4.92595,4.37115,9.9751,9.2801,8.67419,7.31043,8.36426,6.19986,7.73342,8.11932,7.93098,6.85382,7.4719,5.17947,7.01796,3.96476,5.21792,9.81424,11.618,5.90124,7.60256,7.32573,9.39605,8.27839,6.65219,10.324,normal
10.816,9.51767,9.14726,10.8799,11.6808,10.6298,8.22813,7.50471,8.16912,8.3871,7.87579,10.9689,10.3388,9.62855,7.11317,7.20623,5.20144,8.17711,6.47996,13.4013,5.64429,7.89274,6.3857,6.48604,7.7147,4.84651,7.34981,8.70161,6.54228,6.41187,7.68087,7.03499,4.36474,6.61357,5.3048,7.1405,4.23243,5.76159,5.02345,11.4584,5.1258,9.72358,7.99217,6.44293,4.42621,6.60598,6.466,9.78861,7.7501,7.22061,10.1616,8.57385,8.25416,8.694,8.0932,7.30524,13.0844,6.42441,8.24899,7.32448,4.88188,6.6592,4.94688,5.81304,9.01203,6.83202,5.42091,4.18049,7.53408,8.4517,8.00632,5.69265,9.93658,6.46102,4.82439,4.52839,10.1143,9.08918,8.64554,7.47489,8.79164,6.49418,7.31085,7.61245,7.80321,6.62723,7.56432,5.13181,7.23747,4.06607,5.36144,9.85348,11.2144,6.04843,7.20231,7.19965,9.20587,8.86499,6.76885,10.1505,normal
10.9324,9.41326,9.02142,10.8377,10.859,10.4105,9.31571,7.37663,8.33043,8.90542,8.43259,10.3683,10.3162,9.20622,6.69483,7.094,5.53287,7.75835,6.86477,11.8603,5.59487,7.96573,6.97157,6.34987,7.44037,4.16571,7.04749,7.86536,6.49662,6.54124,6.77766,7.06396,4.45721,6.68026,5.60045,7.03051,4.22415,6.33863,5.17494,11.3729,5.46736,10.4455,8.12862,6.22722,4.61122,6.41944,6.18201,9.85555,7.89844,7.30181,9.3575,8.30622,7.6746,8.17917,7.66807,7.71872,13.2598,6.50197,7.84093,7.61482,4.98806,6.64623,5.49325,5.83053,9.19287,6.83616,5.45813,4.19934,7.25896,8.81463,9.26066,5.59335,9.59304,6.07128,5.00941,4.41697,9.60854,9.13649,8.66636,7.30651,8.55339,5.99764,7.3155,8.1698,8.24053,6.69096,7.56549,5.32724,7.35687,3.98397,5.40749,10.4354,10.1541,6.15847,8.58475,7.02779,9.2642,7.92365,6.56212,10.321,normal
11.3452,9.39208,9.17885,10.5369,11.9845,10.7118,8.81004,7.45089,8.78561,9.0814,8.09929,11.1401,10.3033,9.4337,7.09417,7.21748,5.7388,7.80652,6.24496,13.2043,5.39016,7.91186,6.57999,6.65806,7.69682,5.06534,7.2538,8.01347,6.79656,6.77179,7.36155,7.16524,4.5707,6.65237,5.63713,7.0658,4.58568,5.82466,4.76559,11.3811,5.36775,10.591,8.30351,6.07576,4.55112,6.67751,6.33701,9.84004,7.67455,7.37541,10.1234,8.40031,8.09575,8.70764,7.08317,7.42469,13.5063,6.31298,7.77848,7.50143,5.29455,6.69391,5.53744,5.88472,9.39875,7.56251,5.40243,4.35982,7.63369,8.99412,9.14463,5.54495,9.84058,6.13841,4.98483,4.50931,9.88035,8.98805,8.63866,7.37183,7.93718,6.56339,7.46988,8.04699,8.0382,6.6664,7.41175,5.38322,7.45349,4.03453,5.20523,9.68776,11.7184,6.05285,8.04883,6.97223,9.57956,7.44959,6.7219,9.99765,normal
10.8099,9.40561,9.23686,10.8252,11.9812,10.8192,8.10167,7.50617,8.25005,8.53859,8.38198,11.2597,10.4832,9.79523,6.88694,7.51566,5.31565,8.37603,6.6127,11.4715,5.31923,7.8274,6.9233,6.54233,8.09491,5.95794,7.21289,8.44006,6.28953,6.8985,7.75562,7.21712,4.54476,6.90044,5.28042,7.46084,4.34265,6.10685,4.97825,11.2695,5.34087,9.91125,8.00373,5.87754,4.54674,7.15882,6.77808,9.03667,8.09555,7.38512,10.1229,8.31503,7.78084,8.76501,7.70786,7.17756,13.4824,6.32613,8.20078,7.49446,4.66424,7.05074,4.95219,5.76955,9.02028,6.83509,5.74378,4.20083,7.93003,8.52535,8.07669,5.9954,9.85109,6.68642,4.87562,4.4401,10.0994,9.24998,8.72865,7.48302,8.23016,6.53142,7.35778,7.66534,8.21182,7.14253,7.42652,5.12965,7.53238,4.01633,5.32179,9.49331,11.5359,5.89028,7.40654,7.44329,8.93992,8.31188,6.72584,10.1068,normal
11.3996,9.80277,9.03654,11.0204,11.9959,10.7381,8.32269,7.62911,8.33082,9.38706,8.26945,10.997,10.8207,9.19912,7.06359,7.06154,5.6288,8.22035,6.64097,14.0504,5.85802,7.97019,6.56477,6.94986,7.95987,5.51622,7.44243,8.28837,6.86286,6.71797,7.042,7.2179,4.15353,6.36552,5.65211,6.96477,4.19184,5.74405,4.87145,11.5748,5.32194,9.69643,8.01667,6.04634,4.30202,6.64874,6.17929,9.89171,7.57332,7.21553,10.355,8.53125,7.94699,8.99949,8.60576,7.42714,13.7586,6.24311,7.76748,7.65749,4.90544,6.40573,5.42583,5.59854,9.03096,6.69058,5.44808,4.16973,7.18568,8.48254,8.04856,5.43181,10.2979,6.0724,4.95311,4.23896,10.1506,9.4405,8.83086,7.30505,8.59146,6.25776,7.54023,8.11268,7.90585,6.52565,7.1493,4.95394,7.39638,3.96217,5.09637,11.0324,11.8002,5.75391,6.92917,6.84267,9.75486,8.14968,6.50162,10.0736,normal
10.8392,9.35694,8.93686,10.9275,11.7891,10.4996,8.35371,7.42977,8.41587,8.78789,8.33277,10.7624,10.1937,9.3477,6.68972,7.59762,5.38709,7.94802,6.69426,13.8887,5.97283,7.75901,7.20218,6.56372,7.60071,4.92308,7.3768,8.00532,7.02139,6.82355,7.69888,7.39568,4.6128,6.82706,5.53324,7.1721,4.265,6.29011,5.07303,11.4934,5.32602,9.97751,8.4668,5.76389,4.50304,7.34203,6.17702,9.26567,7.82931,6.98819,9.0454,8.4837,7.78313,8.75558,8.47272,7.5743,13.4163,6.54954,8.16227,7.80201,4.88401,6.78038,5.32084,5.79957,9.55533,7.02077,6.05127,4.25807,7.57273,8.63737,8.73896,5.62564,9.59608,6.2284,5.22409,4.58561,10.2978,9.34727,8.28125,7.13696,8.74238,6.25058,7.40716,7.60833,7.95202,6.92946,7.62263,5.57308,7.89621,4.05958,5.39521,10.3824,11.3297,5.99141,7.38118,7.4288,8.86806,7.62362,6.62901,10.2109,normal
11.3797,9.34233,9.60349,10.7125,12.2026,10.7155,7.84473,7.37421,8.54292,8.70106,7.82593,11.3948,10.5659,10.096,6.97599,7.52048,5.08312,8.55382,6.6935,14.2389,5.52112,7.97781,6.44687,6.61146,8.00739,5.45254,7.43474,8.50232,6.18665,6.46604,7.62412,6.90154,4.30553,6.41723,5.29416,6.8398,4.29072,5.77283,5.06549,11.6588,5.025,10.2247,8.12098,5.66617,4.43664,6.48371,6.45201,9.67683,7.71335,7.06326,10.4005,8.55637,7.92553,8.7792,8.53644,7.10905,13.1273,6.06983,7.80805,7.18421,4.64477,6.57079,4.80606,5.48393,9.17083,6.98244,5.34445,4.19889,7.32312,8.28541,8.33893,5.5441,10.0906,6.27903,4.85718,4.36776,10.2863,9.27619,8.81133,7.28696,8.53444,6.30996,7.50375,7.84092,7.73495,6.87387,7.40048,5.197,7.71341,4.01686,5.01287,9.65136,11.5169,5.89468,8.49144,7.09426,9.0095,8.69864,6.6468,10.0647,normal
10.9482,9.44566,7.07025,10.1197,11.2958,10.539,8.21272,8.03853,8.5666,8.412,8.61318,10.1707,10.1543,9.24412,7.26055,7.77758,5.4234,7.9043,6.23859,13.6058,5.82538,7.86623,6.7637,6.96967,6.82946,4.49664,7.05993,7.68399,7.01238,6.89327,7.32479,7.73569,4.15672,7.10972,5.5554,7.28959,4.4504,6.47006,4.94952,11.165,5.44773,10.1494,8.17576,6.21622,4.91286,7.24205,5.98029,9.58284,7.89355,7.44759,8.42417,9.02217,7.97905,8.25934,7.49297,7.87741,13.2685,6.32033,8.14198,7.74039,5.28062,6.90439,5.53751,6.15241,9.72533,6.84185,6.10539,4.49562,7.82927,8.84656,9.65761,6.15206,9.10255,6.86609,5.12778,4.34499,9.76137,9.22504,8.63377,7.42919,8.37732,6.39603,7.7516,7.96311,7.9212,6.93186,7.73934,5.23559,7.16068,3.93862,5.49877,9.74107,10.7957,6.06613,7.4505,7.65765,9.43764,8.23707,6.973,10.5083,normal
11.3801,9.48337,8.41545,10.9221,12.248,10.6378,9.12944,7.43285,8.50469,8.81627,8.48319,11.3569,10.3174,9.55687,7.11581,6.87739,5.37149,7.84322,6.58485,12.9263,5.13125,7.69707,6.47383,6.68128,8.51166,5.44373,7.27027,8.72777,6.71188,6.1893,7.50739,7.36655,4.15546,6.16646,5.50812,7.01562,4.20152,5.96912,4.36387,11.5198,5.25186,10.0356,8.03299,6.01465,4.10688,6.47239,6.23064,9.96946,7.53148,7.29197,10.2402,8.38621,8.09039,8.89451,8.19295,7.65532,13.5158,6.32535,7.90371,7.69994,5.05508,6.56148,5.23844,5.60527,8.98307,6.97247,5.56885,4.31225,7.18329,8.50689,8.07465,5.68448,10.3285,6.02864,4.99938,4.28693,9.94543,9.30359,8.96196,7.30013,8.10003,6.15785,7.40465,7.78618,7.7008,6.09191,7.28068,5.0851,7.41649,4.1699,5.15938,10.0553,11.863,5.8578,7.27101,7.08497,9.95016,8.01351,6.42514,10.0356,normal
11.101,9.42483,8.96307,10.8664,12.281,10.692,7.93807,7.69643,8.59107,8.39501,8.17031,11.1907,10.1964,9.77253,6.59283,7.51364,5.4497,8.17242,6.56576,13.2853,5.48309,7.5786,7.04702,6.67214,8.20852,5.0948,7.50297,8.67304,6.46193,7.30984,7.42553,7.17942,4.30595,6.71451,5.5156,7.30361,4.20468,5.91795,5.06336,11.2363,5.19643,8.69678,8.06081,5.62481,4.57019,6.81418,6.52234,9.53632,7.63632,7.0857,10.2215,8.22635,8.0062,8.98692,8.34336,7.49253,13.4058,6.03345,8.20558,7.26277,4.69669,6.69303,5.18952,5.93322,8.51559,7.18376,5.42931,4.18838,7.55522,8.6752,6.9446,5.63784,10.081,6.35883,5.03779,4.39867,10.3737,9.61471,8.69453,7.30787,8.359,6.24234,7.33832,7.77119,8.04194,7.06105,7.4525,5.01959,7.93566,3.99187,5.10553,10.5001,11.5669,5.99804,6.9786,7.52914,8.56702,8.46366,6.74632,10.1261,normal
11.0762,8.86515,9.86349,11.2508,11.7781,10.692,7.23649,7.66079,8.15644,8.62658,8.07002,11.5332,10.8268,10.0489,6.66252,7.71647,5.3522,8.65227,6.74642,11.8829,5.88735,7.79241,6.8499,6.4464,8.25433,6.18671,7.58954,8.71743,6.67723,6.91897,8.25103,6.83393,4.48661,6.56827,5.28954,7.04659,4.14111,5.79848,5.24378,11.5752,4.93905,9.97832,8.42208,5.58904,4.59573,6.71691,6.74179,8.86003,7.87822,7.09369,10.5097,8.00268,7.39061,9.41305,9.01905,6.91732,13.0268,6.23918,8.54148,7.38264,4.85542,6.69423,4.93166,5.86613,8.60475,6.49657,5.55627,4.13506,7.70526,8.16018,8.22813,5.68448,9.95162,6.35737,4.89522,4.60503,10.5544,9.55399,9.18878,7.57192,8.24146,6.73743,7.605,7.43648,7.85527,6.89503,7.15834,5.24122,6.94163,4.14424,5.31387,10.2727,10.9484,6.02427,7.32029,7.21812,8.18677,8.24846,6.71929,9.90421,normal
11.419,9.62262,9.43175,10.6776,12.4077,10.6241,8.8649,7.66107,8.63133,8.60231,8.38691,11.2358,10.3962,9.45791,6.9562,7.09689,5.35682,8.16567,6.56867,13.0904,5.5712,7.98906,6.06847,6.66758,7.9524,4.68122,7.13272,8.33442,6.58834,6.74557,7.85642,7.32571,4.34712,6.52116,5.36795,7.32967,4.30836,6.17319,5.08843,11.614,5.56849,10.1805,8.24857,5.84802,4.4993,6.39118,6.68939,9.65646,7.82931,7.45796,10.6736,8.5368,7.99796,8.96674,7.54869,7.68264,13.4727,6.56465,7.46459,7.31436,5.16349,6.60724,5.19795,5.68995,9.13362,6.86894,5.07563,4.23115,7.57129,8.6287,8.195,5.56158,10.5267,6.06196,5.02432,4.31058,10.1633,9.16863,8.75009,7.30651,8.34771,6.42036,7.61127,7.96745,8.03272,6.58536,7.64928,5.08636,7.52426,3.93354,5.13922,9.76036,11.8847,5.93998,7.7617,7.06116,9.61077,7.83565,6.62313,10.1704,normal
11.4028,9.45508,9.5639,11.1358,11.9265,10.7312,8.36766,7.69422,8.36785,8.65481,8.18077,11.2316,10.6757,9.6493,7.33118,7.21164,5.27443,8.17096,6.69305,13.8164,5.70094,7.82727,6.39384,6.52716,7.39036,4.65664,7.73415,8.58044,6.30653,6.64376,7.31247,7.01262,4.25607,6.38974,5.48195,7.1406,4.07364,5.92413,4.75542,11.6565,5.1917,10.0247,8.20503,6.0462,4.44045,6.40442,6.47173,10.0034,7.88224,7.06945,10.4947,8.28799,8.12726,8.96868,8.072,7.3538,13.3725,6.2937,7.68876,7.27844,4.87924,6.59927,5.34259,5.73964,9.243,6.56774,5.43937,4.14681,7.30513,8.45594,8.28997,5.43344,10.5494,6.20428,4.7954,4.27493,10.2353,9.0113,8.92722,7.30651,8.74604,6.31731,7.63819,7.87329,7.93353,6.96383,7.47255,4.97706,7.34712,3.99381,5.06666,9.61312,11.4167,5.87372,7.66005,7.08431,9.49764,8.31848,6.51659,10.1846,normal
