@attribute X20512 numeric
@attribute X20799 numeric
@attribute X20898 numeric
@attribute X21009 numeric
@attribute X21081 numeric
@attribute X21166 numeric
@attribute X21292 numeric
@attribute X21782 numeric
@attribute X22083 numeric
@attribute lung.columns.tissue {normal,tumor}

@data

9.77278,9.38166,9.65848,10.0286,5.13758,9.18603,9.47864,9.58911,9.33591,6.14053,6.99128,8.48012,9.01376,9.69301,6.89591,9.93362,8.87641,8.20611,6.74368,9.02953,8.77994,8.11861,9.22961,7.34194,7.47855,6.71991,5.00568,4.20192,9.07801,7.15348,6.20635,5.99848,7.88146,5.6006,8.14596,6.61279,8.65786,8.09605,9.13349,10.49,7.71992,6.20671,7.85907,5.4826,8.05304,6.07927,7.58556,5.24979,7.32954,7.54767,7.74455,6.59605,7.15299,7.15517,5.82331,7.52037,7.22677,8.48061,8.70603,7.11675,7.68332,6.91861,13.3984,6.10495,4.74777,7.32482,7.92714,9.27671,7.80024,5.9301,5.4444,5.49308,5.37302,7.16891,5.78134,6.25665,7.17712,5.30419,8.13838,5.73534,5.24333,7.33765,5.97409,11.328,7.95683,8.34527,9.0019,6.5397,7.50035,4.64028,5.33361,4.91204,7.50552,9.55871,6.91874,4.89735,9.47848,10.2225,8.0778,5.63138,tumor
10.3375,9.09256,9.36032,9.68915,4.84041,9.24197,10.3415,10.5657,8.64056,6.86489,7.90581,8.21804,9.97318,8.8657,7.99517,8.73415,7.68096,7.98186,6.34506,8.77001,8.89445,8.16944,8.80316,6.10096,7.53087,7.07766,5.44786,5.23243,9.30965,7.28408,6.1374,6.34471,8.15728,5.67267,8.06866,6.93623,9.19046,7.73699,9.34592,10.0836,7.97633,5.39633,7.76419,6.14456,8.07339,5.43978,8.41467,5.34069,6.92033,7.07736,6.97207,6.63298,6.6957,7.09116,5.50904,7.00358,6.8909,8.60172,9.28558,8.28928,7.87398,6.69599,13.4091,6.5454,5.19793,7.01442,7.52441,8.63065,7.60669,5.76409,5.45051,6.72935,5.82349,6.80503,6.98871,6.35927,7.56265,5.23358,8.39357,5.78343,5.07937,6.97716,6.40564,10.4741,7.89769,9.03775,8.66036,6.34118,7.99052,4.42567,5.56966,4.86496,7.2169,8.83334,6.94741,4.60456,10.1587,9.89769,7.78417,5.68873,tumor
10.3438,9.95273,10.2304,10.0911,4.43896,9.24611,9.91034,9.55932,10.1694,5.83665,6.83336,7.95623,8.77318,9.01021,7.74685,9.89406,7.89537,8.40623,6.9042,8.84492,9.04031,8.74971,8.79292,6.5295,7.62951,6.5376,5.30288,5.2178,9.28638,7.11911,6.14591,6.03507,7.81294,5.48539,7.98845,6.82168,9.13574,8.2252,8.97362,10.4727,8.19138,5.32254,7.645,5.4295,8.94386,5.7211,8.05087,5.1337,7.21258,7.3455,6.89852,6.45906,6.67257,7.10175,5.48019,7.43317,6.71658,8.37599,9.12885,7.07595,7.90129,6.69918,13.5707,6.64054,4.98156,6.84114,8.28195,8.58589,7.51342,6.63468,5.3875,5.92065,5.51567,6.54903,6.32966,6.07215,7.05185,5.19943,9.08986,5.51411,5.06524,6.9453,5.78993,11.0322,8.1233,7.96525,8.42483,6.2487,7.87202,4.56403,5.42038,4.88168,7.03046,9.09149,7.41882,4.53638,10.6383,10.2087,7.99467,6.28927,tumor
10.7315,9.80346,9.56214,10.421,4.97427,10.2113,10.4313,9.9158,8.78888,7.17132,7.57633,8.92202,10.1458,8.67909,8.2261,9.07143,7.68499,9.278,6.28922,9.6318,9.08114,8.95566,8.59434,5.99927,7.25038,6.82005,5.92991,5.39072,9.21661,7.28383,5.96774,6.21762,7.94038,5.48798,7.7174,6.89621,8.67827,8.38644,9.54041,10.377,7.75066,5.36407,7.37385,6.10061,7.77237,5.33862,8.5156,5.02522,6.63234,6.95223,6.57521,6.45559,6.37308,6.77895,5.42019,6.93019,6.75938,7.9548,10.6598,9.44815,8.42713,6.6433,13.5131,7.90099,5.09767,6.95652,7.4094,8.61585,7.44882,5.69951,5.25322,5.85758,5.59443,6.45195,8.35675,6.24775,7.19689,5.19438,8.69438,5.72387,5.07656,6.95577,5.72601,10.1923,8.37529,8.82951,8.37387,6.48661,8.98481,4.34316,5.60992,4.86875,6.96383,9.10292,7.69724,4.58739,10.4257,9.91783,7.46699,5.66198,tumor
10.719,9.28671,9.74134,10.7589,5.67404,10.7945,10.2668,9.56871,9.00421,7.04882,7.89784,8.95503,8.61867,9.21503,8.09327,9.93911,8.16504,8.06792,6.52977,9.08318,8.76835,8.04172,8.54731,6.11388,8.34577,6.48587,5.37665,4.99131,9.44788,7.06721,5.9128,6.22551,7.66407,5.57693,7.90917,6.71354,8.69879,8.93992,9.24685,10.4039,8.28442,5.12407,7.57246,5.93408,8.12041,5.16535,8.48708,5.15254,6.77968,7.47173,7.27429,6.49571,6.62797,7.02393,5.7151,7.25294,6.80246,9.67517,9.80672,7.79098,7.87428,6.65422,13.8778,7.53784,5.05501,6.64671,8.12228,8.52577,7.49544,9.04897,5.52484,7.03063,5.5296,6.8085,9.54716,6.21562,6.96446,5.37482,8.42371,5.65099,4.92532,6.89,5.76164,10.8635,8.37416,8.82307,8.35695,6.24806,8.11015,4.3308,5.22799,4.74281,7.3541,8.97152,6.57331,4.52775,10.4214,9.78438,7.535,5.70849,tumor
10.4869,9.16948,9.72487,10.1973,5.44784,9.58563,10.3566,9.78782,9.33554,7.55714,7.90034,8.8203,10.6041,8.67067,8.31762,8.29141,8.25108,8.23637,6.18947,9.35333,9.00558,7.7075,7.97428,5.59972,7.80664,6.61569,5.60919,5.76032,9.05492,7.60056,5.75978,6.51526,7.69502,5.48805,7.47922,7.0796,9.08487,8.58868,9.76464,10.1426,7.99979,4.93056,8.0954,5.65886,7.48,5.18528,8.54877,5.07696,7.47464,7.3141,7.30738,6.63093,6.43288,6.78732,5.38313,6.88062,6.79566,8.88381,9.93218,7.15463,8.34913,6.52271,13.6225,7.21438,5.60124,6.868,7.60267,8.54925,7.27121,6.11091,5.40611,7.56324,5.4638,6.60529,6.84199,5.77436,7.12026,5.28296,8.45506,5.74154,5.01236,6.75186,5.8433,11.89,7.9588,8.71682,8.59991,6.00628,8.85921,4.53655,5.45477,5.05037,6.37002,8.79912,6.66096,4.47053,9.87528,10.0741,7.55474,5.57688,tumor
9.95563,9.79515,9.4103,10.326,5.78196,10.0144,10.3039,10.1649,9.73399,6.45004,7.47601,7.80301,9.15462,8.71663,7.3234,8.05436,8.04667,8.23161,6.29531,9.77091,8.81312,8.07475,7.91002,6.7153,7.61126,6.69144,5.8451,4.38837,8.68125,7.14613,5.87561,5.82473,7.66165,5.3615,8.05898,7.14578,11.5568,9.07949,9.49865,10.7953,8.11936,5.58196,7.78698,5.20893,7.90302,5.86509,8.2319,5.03134,7.96259,7.01299,7.04897,6.39147,6.67862,7.02163,5.6814,7.19878,6.85742,7.51592,10.1457,7.84375,7.85341,6.92223,13.0395,6.0753,4.99738,6.67438,7.63655,9.21634,7.51107,8.4504,5.2931,6.84685,5.26613,6.6552,7.81006,6.107,6.92968,5.51705,8.63284,5.35489,5.11811,7.00154,5.67271,11.6406,8.24495,9.00664,9.45099,6.22457,7.9739,4.39588,5.11486,4.94804,7.70177,9.84202,7.03785,4.56967,10.5153,9.89769,7.96387,5.72801,tumor
10.0006,8.91062,9.43568,10.5502,5.22625,9.17257,10.1259,10.0237,9.23285,5.88574,7.64142,8.38196,9.9203,8.58323,7.26376,7.17469,7.50574,8.42895,6.22796,9.31968,8.94562,8.25981,7.9512,6.95196,7.42795,6.86379,5.18675,4.26792,9.48137,7.09254,6.05046,5.93144,8.08114,5.55308,7.98883,6.87905,8.90855,8.45586,9.05815,10.9723,8.32465,5.8107,7.7157,5.80133,8.05777,6.18751,8.12171,5.10616,7.64224,7.10493,6.92027,6.62284,7.1074,7.12615,5.63971,7.08862,6.75846,7.95685,9.66264,7.64693,7.96542,6.89813,13.2642,7.25214,4.94216,6.82208,7.14376,9.01147,7.3024,5.85478,5.32856,6.53269,5.56394,6.38046,6.93548,6.31951,6.95517,5.28651,8.36558,5.68688,5.25901,7.08143,5.74154,10.5267,8.19649,8.63843,9.17204,6.30414,7.82953,4.68522,5.29799,4.91406,7.49532,9.03037,7.23968,4.46806,9.96073,10.2684,7.52509,5.57677,tumor
10.3975,9.58445,9.86238,10.8727,4.61202,10.3684,10.1514,9.7915,9.15249,7.26533,7.95376,8.97659,9.48616,8.57394,8.04118,8.9172,8.2994,8.54739,6.27027,9.34617,8.94152,7.82561,8.35545,6.091,7.46631,6.25038,5.27697,4.97014,8.912,7.09166,5.95956,6.24776,7.62486,5.50761,7.49866,6.88976,8.87145,9.49176,9.13884,11.1445,8.24582,4.97876,7.69072,6.13897,8.25906,5.31679,8.27223,5.14263,6.92329,6.94027,7.14486,6.08332,6.49264,6.93267,5.66093,6.97659,6.53229,8.52594,10.4467,7.62809,8.26425,6.47495,13.9534,7.09198,5.16683,6.65695,7.54213,8.63322,7.16884,5.98649,5.41672,7.52585,5.65334,6.78125,8.32815,6.17379,7.10196,5.27677,8.36596,5.81358,5.00937,6.72813,6.01053,10.931,8.07945,8.51273,8.18849,6.12439,8.33775,4.47165,5.34544,4.61374,6.97223,8.63032,6.99482,4.43606,9.59532,10.0585,7.69715,5.644,tumor
10.7466,9.48841,9.60805,10.6246,5.56902,9.86388,10.3482,9.88177,10.0873,7.42946,7.77338,8.75846,9.59282,8.82058,8.73166,9.7827,8.17775,7.95536,6.25484,9.51098,8.6772,8.60072,8.47077,5.96556,7.68318,6.30979,5.36481,5.45733,8.94151,7.03945,5.68326,6.11342,7.46336,5.43053,7.32751,6.44649,8.41751,8.82038,9.49075,10.5808,7.81823,5.1288,7.71691,6.12145,7.67737,5.41501,8.89314,4.94586,7.68673,6.98229,6.91626,6.23265,6.19512,6.74363,5.55176,6.95649,6.55649,8.42436,10.293,8.4173,7.83873,6.39976,13.3951,7.73424,5.49766,6.60114,7.59563,8.47211,7.27677,6.05364,5.36321,6.49515,5.44739,6.56634,8.25933,6.0519,6.85532,5.66253,8.05881,5.49376,5.04904,6.6848,6.09766,11.9551,7.94769,9.65915,8.40454,6.10172,8.46286,4.31029,5.39169,5.13095,7.42748,8.77863,7.43243,4.51769,10.0133,10.1692,7.93541,6.04372,tumor
10.1842,9.22438,9.64892,10.5049,4.66563,9.69555,9.62898,9.704,9.66762,6.45111,6.88428,8.08016,9.33737,9.12725,7.86896,8.34313,8.02289,8.00281,6.56094,9.99135,9.43991,8.04543,8.92886,6.23601,7.83487,6.57365,5.39563,4.69498,9.09841,7.80101,6.0966,6.19759,8.2852,5.7735,7.9322,6.85547,9.75559,7.97787,9.34994,9.8312,8.34304,5.55228,7.50287,5.60211,7.97931,5.49704,7.95296,5.50164,7.18527,7.88096,6.84718,6.82735,6.4333,6.99157,5.63462,7.14335,7.29331,9.20367,9.4681,7.16946,7.99943,6.52774,13.42,7.61403,5.29998,7.44298,7.27228,8.9597,7.6831,5.72675,5.42357,6.61523,5.56026,6.50621,7.5205,6.30979,7.50733,5.93653,8.75531,5.71967,5.44953,7.12863,5.99769,10.7272,8.00839,8.40756,8.3102,6.2626,8.15767,4.60519,5.79257,4.52809,7.36837,8.68581,6.77532,4.68023,9.81649,9.71908,7.47027,5.82867,tumor
9.76223,9.58202,9.8758,10.123,5.29751,9.99701,10.0788,9.31952,10.0133,6.05333,6.90635,8.00273,8.95444,9.56497,7.63959,9.25475,8.3766,8.16023,6.59873,8.90822,9.53479,7.6418,9.03259,6.74689,7.54591,6.31759,5.98331,4.43566,9.04879,7.17631,5.90379,6.21974,8.3316,5.98258,8.45185,6.87824,8.50887,8.35741,8.64175,10.0807,7.71902,6.57003,8.15891,6.45348,7.93785,5.69286,8.35043,6.07763,7.32419,7.46737,7.09901,7.23727,7.01134,7.3176,5.50206,7.46548,7.77235,9.01195,9.33504,7.48552,7.48966,7.01066,13.5178,6.37868,4.93404,7.34846,6.9001,9.47113,7.63044,6.12585,5.49015,7.43802,5.11461,6.70474,7.54591,6.6257,7.11894,5.95725,8.40782,5.90862,5.89061,7.37848,6.07245,11.5191,7.96608,8.27829,8.46974,6.37922,7.59115,5.51389,5.32098,4.50783,7.03764,9.33926,7.17787,4.69089,9.71427,9.9017,8.18043,6.72554,tumor
10.0353,9.0784,10.5851,10.4131,7.69786,11.0424,10.211,9.86772,8.94069,7.07962,7.74027,8.45389,10.6104,9.03973,8.53135,9.40708,9.91689,7.58457,6.80917,9.08858,8.65766,6.99446,8.93353,5.85199,7.11784,6.23868,5.61035,5.00325,9.59414,7.05492,5.82012,6.82009,7.83367,5.48587,7.60905,6.74966,9.28768,8.29141,9.67978,10.1048,8.45242,5.36409,7.58839,5.88728,7.5405,5.29773,8.13233,5.04813,6.60394,6.95091,7.16311,6.29856,6.56976,7.00297,5.61298,6.92154,6.58617,9.24796,9.21851,8.4372,8.29407,6.48987,13.393,7.48479,5.19077,6.60462,7.74053,8.42545,7.29272,5.79632,5.40631,6.01995,5.51986,6.56225,7.56746,6.11403,7.1469,5.58087,8.39392,5.62969,5.17375,6.72667,5.87509,12.3091,8.04378,9.21459,7.9865,6.13646,8.21904,4.26823,5.36797,4.73649,6.31387,8.51395,6.28098,4.46806,9.79195,9.69408,7.2704,6.02831,normal
9.45256,9.49432,10.3398,10.5597,6.12624,10.0709,9.69048,9.83788,9.00413,6.44427,7.45512,7.51277,10.9848,9.62828,7.58902,8.80551,9.78976,7.59514,6.86638,9.20127,9.18992,7.04454,9.33276,6.54083,7.24938,6.763,5.66923,4.34035,9.94351,7.16454,6.09965,6.31928,7.72995,5.50008,7.85636,6.96478,9.70388,8.19836,9.48747,9.70014,8.3162,5.66586,7.49301,5.90962,7.79984,5.69578,8.08714,5.27267,6.81109,7.02214,7.11987,6.7918,6.63618,6.91006,5.51421,7.05215,6.90388,8.39783,8.96208,8.12101,8.26292,6.80011,13.639,7.14488,5.10445,6.95233,7.80266,8.95923,7.39011,5.83877,5.40101,6.25737,5.47344,6.68906,6.10023,6.21914,7.14616,6.04958,8.53965,5.52192,5.11595,7.10192,5.70757,12.0264,7.9124,9.39576,8.26893,6.24905,8.08073,4.52472,5.54761,4.83035,6.57495,8.71838,6.5629,4.59085,9.99802,9.72904,7.43171,5.57378,normal
9.65527,8.84061,10.1701,10.4648,7.44261,10.4772,9.42986,9.72639,8.73945,6.73939,7.44743,8.24246,10.4299,9.53163,8.46911,9.2558,10.2034,7.82503,6.75552,8.92488,9.03965,6.97934,8.91524,6.15044,7.2933,6.59753,5.50327,4.96247,9.85432,7.11312,6.03491,7.10176,7.71412,5.6006,7.78122,6.9635,8.9311,8.18019,9.66642,9.52317,8.58367,5.49555,7.73078,5.95725,7.88231,5.42631,8.16691,5.11546,6.67281,7.08066,7.04652,6.34287,6.70929,7.18868,5.82301,6.70183,6.69245,9.09854,8.99269,8.33253,8.0965,6.70384,13.6431,7.42128,5.06574,6.89478,7.75684,8.47982,7.4102,6.08485,5.52177,5.93826,5.65998,6.84354,6.79721,6.27993,7.15062,5.94273,8.83419,5.93602,5.20755,6.88149,6.03484,12.0473,7.81339,8.94105,8.30395,5.97056,7.86991,4.42017,5.51495,4.84709,6.52876,8.65936,6.65991,4.47445,9.6877,9.93771,7.59008,5.94478,normal
9.22661,9.01726,9.79531,10.1725,6.9811,10.09,9.87679,9.59049,8.87468,6.247,7.22177,7.68389,10.3281,9.90155,7.40118,9.87082,9.39127,7.87008,6.8321,8.93883,8.95297,7.26087,9.19471,7.18727,7.82472,6.46382,5.82078,4.16204,9.32197,7.17611,6.02347,6.54598,7.91706,5.66265,7.92392,6.61898,10.1443,8.27221,9.4366,9.70803,8.30779,6.07997,7.98483,5.68982,8.01925,5.88575,8.21644,5.17517,7.07245,7.24197,7.27806,6.62983,6.73869,7.28325,5.73344,7.29648,6.9005,8.87118,8.87128,7.42643,7.91301,6.8839,13.5273,6.94779,4.9654,6.9792,8.19353,9.26963,7.24463,5.82259,5.43602,7.32585,5.83627,6.73333,7.05162,6.34168,7.02706,5.52586,8.52931,5.85733,5.01982,7.06569,5.8575,12.5297,7.73125,9.02754,8.63529,6.25191,7.93713,4.65234,5.39969,4.80705,6.73627,8.90067,6.54009,4.62898,9.94805,9.66753,7.87812,5.58366,normal
9.19095,9.20409,10.6308,9.94703,7.51825,10.3897,9.63046,9.83351,8.65109,6.54112,7.19056,7.65378,10.4441,9.85073,7.45594,9.11792,10.0035,7.49034,6.48693,9.24952,8.9478,7.12107,9.20208,6.85423,6.99186,6.77132,5.84471,4.2717,9.72931,7.17051,5.76378,6.43083,7.82957,5.8554,7.98041,6.68911,9.57425,8.08068,9.64614,9.58754,8.10326,5.63306,7.61394,5.86149,7.66208,6.10996,8.11099,5.03033,6.93834,6.81198,7.18212,6.46153,6.522,7.02742,5.84506,7.16207,6.93887,9.11393,8.82216,7.56909,8.41079,7.05781,13.7487,7.42359,5.06254,7.05582,7.71366,8.98591,7.32814,5.62105,5.35441,5.99248,5.5224,6.52656,6.44107,6.24789,7.02592,5.47868,8.28007,5.77548,5.20063,7.39038,5.94944,11.613,7.8657,9.05181,8.25042,6.26922,8.18544,4.71238,5.60113,4.85717,6.47672,8.66018,6.44047,4.47881,9.9874,9.866,7.47276,5.31377,normal
9.6852,8.60924,10.1116,10.2104,6.53914,10.3286,9.37583,9.78501,8.74097,6.77808,7.11161,8.08547,10.7919,9.4723,8.00264,7.07509,9.74932,7.59932,6.63921,8.94212,8.93134,7.1908,9.02666,5.7751,7.18735,6.36155,5.57533,4.62643,9.51999,7.26162,6.26266,7.18885,8.33244,5.85502,7.97837,7.33735,11.2168,7.88772,9.41842,9.57232,8.56701,5.24182,7.76306,6.02877,7.86021,5.34849,8.14718,5.60888,6.93691,6.98599,6.72379,6.2791,6.56913,7.13153,5.52251,6.69103,6.89249,8.06738,9.17431,8.29441,8.77867,6.62011,13.4154,7.3276,5.33659,6.91768,7.50483,8.5828,7.48956,5.95728,5.61273,5.99092,5.92913,6.61699,6.0512,6.469,7.57972,5.92458,8.78172,5.87615,5.25956,7.07879,5.81635,11.2106,7.88831,9.45911,8.3605,6.11792,8.18842,4.47455,5.73056,4.86112,6.86678,8.59264,6.72869,4.66539,9.87952,9.94915,7.47063,5.45926,normal
9.52402,9.64939,10.878,10.4506,9.32716,10.784,10.2946,9.73683,9.02107,6.35134,7.74782,8.20567,10.7077,9.84221,7.81687,8.81015,10.5668,7.3653,7.13441,9.2345,9.04119,7.03256,8.98022,6.87463,7.2013,6.39552,5.53523,4.19732,9.98893,6.97499,5.94944,6.28359,7.50098,5.42932,8.2209,6.79121,9.26551,8.21732,9.4496,9.9355,8.2081,5.49365,7.4407,6.17517,7.61286,6.19861,8.06693,4.86429,6.82071,7.21148,6.9112,6.49104,6.39925,6.51918,5.49356,7.02019,6.79628,9.3906,8.69644,8.28368,8.39946,6.51407,13.6819,7.70438,4.68758,6.76389,7.94751,8.92631,7.2467,5.53869,5.35779,6.36322,5.09343,6.66348,8.07977,5.98347,6.93542,5.55207,8.42685,5.34633,5.20496,6.76396,5.81738,12.0667,7.74459,8.87068,8.1907,6.10701,8.25737,4.60558,5.24895,4.62814,6.23081,9.09354,6.16098,4.66107,10.0643,9.86168,7.13351,5.58128,normal
9.39746,8.97473,9.79446,9.99827,6.55317,10.1753,9.83702,9.83537,8.79011,6.93722,7.25616,7.75025,10.3663,9.70857,7.81176,8.62858,9.70064,7.50107,6.65787,9.79988,8.98894,6.86378,8.87705,6.4671,7.45336,6.49951,5.70671,4.42272,9.2142,7.02385,6.0602,6.8325,7.89526,5.60346,8.23,6.78554,9.36308,8.02843,9.65067,9.72676,7.90401,6.06405,7.78249,5.98025,7.53231,5.82781,8.22209,5.34221,6.54507,6.78898,6.80152,6.80341,6.34236,6.88767,5.67243,7.14866,7.63028,8.03479,8.95095,7.77456,8.45379,6.92231,13.4465,7.61561,4.8362,7.26195,7.65774,8.8899,7.84118,6.43631,5.43696,6.95564,6.13815,6.69421,7.50115,6.88075,7.47531,5.74167,8.32364,6.09054,5.1181,7.10416,5.98119,11.182,7.6124,9.03226,8.41555,6.39722,8.76024,4.57374,5.61568,4.65911,6.99926,8.74761,6.33233,4.81427,10.2549,9.77061,7.60654,5.60518,normal
10.1488,8.67746,10.3428,10.5478,6.82804,10.4392,9.69944,9.74089,8.6627,6.99195,7.81335,8.0345,10.7072,9.60884,8.33681,9.45537,9.71198,7.72687,6.75745,9.19448,8.81474,6.8812,9.00679,5.58737,7.20205,6.27917,5.75676,5.03958,9.63605,7.01648,5.82285,6.4943,7.79105,5.36159,7.5189,6.88167,9.8225,8.31593,9.79932,9.72824,8.61738,5.17136,7.53531,6.02459,7.69924,5.25627,8.32914,5.03133,6.65465,7.20793,6.94239,6.15666,6.50756,6.84514,5.53569,6.78153,6.53139,8.9243,9.26376,8.49614,8.24023,6.45186,13.5886,7.86018,5.20807,6.82456,7.62613,8.18472,7.30679,5.85276,5.4546,5.9635,5.56649,6.46554,6.93755,5.98119,7.09615,6.1799,8.56666,5.32355,5.0791,6.8245,5.82667,11.9012,7.91514,9.16824,8.02032,6.03563,8.17148,4.36667,5.31628,4.69266,6.33048,8.74282,6.4535,4.39607,9.91167,9.80207,7.14668,6.0797,normal
9.59923,9.18385,10.0698,9.83785,6.71855,9.50457,8.80742,9.71291,8.84276,6.49075,7.04292,6.82215,10.1358,9.94294,7.48427,8.02392,9.74705,7.91379,6.86304,9.50218,9.35129,7.23984,9.37406,6.80221,7.54278,6.80358,5.2953,4.39982,9.57951,7.06543,6.20028,6.42658,8.29349,6.03397,8.28092,7.05349,9.27861,8.02118,9.56769,9.20353,8.26678,6.2434,7.51279,5.61243,7.94321,5.63263,7.81352,5.38986,7.00564,7.4698,7.24805,6.86111,6.88582,6.89259,5.57358,6.70448,7.73221,9.07527,8.34518,7.68775,8.03857,7.00321,13.5836,7.87977,4.83882,7.9251,7.70296,9.15525,8.09487,5.89636,5.49517,5.45667,5.46088,6.58182,5.79965,6.66778,7.65945,5.88775,9.06602,6.39812,5.39108,7.40147,5.60136,12.1623,7.93131,8.77652,8.34483,6.46902,7.52731,4.53238,6.2664,5.02186,6.9778,9.21099,6.40266,4.84785,10.2213,9.63379,7.66409,5.79465,normal
9.65429,9.20133,10.5705,10.3473,7.10892,10.4661,10.3682,9.922,8.9626,6.73543,7.5746,8.23764,10.8296,9.67597,8.01637,8.1169,10.0162,7.41177,7.02964,9.13017,8.90156,7.41078,9.12427,6.30037,7.3505,6.27151,5.89019,4.26597,9.90733,6.94377,5.9656,6.02666,7.79237,5.18767,8.01324,6.69824,9.20921,8.1761,9.5377,9.95153,8.15739,5.79729,7.47803,5.69073,7.47293,5.50881,8.1203,4.92749,7.02844,6.66859,6.88381,6.23137,6.61648,6.96997,5.31519,7.00838,6.86367,9.5604,9.00707,8.36924,8.21466,6.57668,13.3576,7.69859,5.20419,6.64956,7.90195,8.90365,7.3371,5.50881,5.20603,6.74293,5.33136,6.47207,6.37462,5.97836,7.30733,5.62465,8.41914,5.64246,5.12817,6.67832,5.96231,12.0111,7.67365,9.31841,8.14259,5.8576,8.15175,4.73187,5.38336,4.87499,6.30779,8.78605,6.00171,4.48117,10.179,9.69326,7.4118,5.64038,normal
9.66918,8.92461,10.1642,10.5676,7.21329,10.5621,9.91064,9.77693,8.70148,6.74178,7.45389,8.29003,10.6506,8.94593,8.24249,9.25186,9.89425,7.6637,6.64409,7.9847,8.59854,7.05346,8.78705,6.01057,7.26886,6.39962,5.55115,4.50228,9.41515,6.87562,6.09224,7.12311,8.09863,5.62613,7.86833,6.91405,9.22711,8.02402,9.48444,9.99773,7.93307,5.50881,7.50946,6.35031,8.36277,5.61308,8.25823,5.35276,6.90396,7.07121,6.91011,6.58819,6.69353,7.03686,5.52595,7.01937,6.83518,8.29085,9.33269,8.25616,8.57338,6.50246,13.8289,7.45184,5.16313,7.11463,7.57312,8.74363,7.33257,5.89803,5.4851,7.44077,5.57724,6.66414,6.54328,6.26542,7.32438,5.03697,8.69043,5.63101,5.11594,7.07532,5.89762,11.8231,7.98974,9.45387,8.25046,6.09862,7.30516,4.52488,5.47225,4.89513,6.92942,8.65897,6.39535,4.55624,10.1176,10.0792,7.28664,5.50093,normal
10.0495,8.68547,9.2253,10.8675,7.12935,11.0365,10.439,9.80385,9.26068,7.94683,8.31432,9.34926,10.397,9.16944,9.38001,5.48257,10.5764,7.50343,6.58727,9.02896,8.45925,7.25517,8.86011,5.92948,7.03481,6.17218,5.97188,5.02587,8.6556,7.14717,6.07499,6.00372,7.87661,5.50076,7.49463,6.58814,8.59591,8.3971,9.65561,10.2667,7.91043,5.16806,7.80907,6.47067,7.55863,5.444,8.85998,5.19437,6.40825,6.73444,6.8412,6.28925,6.34566,6.80325,5.51425,6.75729,6.84172,7.48063,9.27764,9.15975,8.61604,6.43604,13.5273,8.23869,5.29523,7.0325,7.26271,8.29236,7.27665,5.916,5.69639,6.6231,6.05058,6.69342,7.21173,6.31739,7.05561,5.30075,8.58554,5.79592,5.14328,7.03057,6.2338,11.273,8.14459,8.86307,8.06354,5.87576,8.44238,4.51109,5.77047,4.8243,6.43383,8.46987,6.49445,4.54762,9.1706,10.0098,7.45271,5.53113,normal
9.4711,9.19923,10.8144,10.2289,7.66833,10.4585,9.56537,9.83298,8.87317,6.81331,7.3541,8.3983,10.5685,9.69158,7.72644,8.35795,10.076,7.09593,6.76336,9.05777,9.04985,7.32026,9.19754,6.67959,7.09418,6.41614,5.6251,4.43542,9.77588,7.22078,5.97745,7.33876,7.79813,5.53955,7.86462,6.98674,9.28443,7.94866,9.57647,10.0698,8.17983,5.42052,7.5964,5.8523,7.86424,5.77769,8.05212,4.89847,7.21211,7.14336,7.35592,6.58594,6.69321,7.07046,5.90708,7.18155,6.81935,9.37714,8.80012,8.16986,8.36596,6.64577,13.526,7.66859,4.96213,6.57768,7.71632,9.04175,7.28235,5.78933,5.32231,6.0369,5.29777,6.78943,6.71501,6.07271,6.9825,5.33969,8.58017,5.4207,5.10309,7.05841,6.126,12.0287,7.93665,8.94957,8.28663,6.15116,8.46558,4.45844,5.62506,4.74528,6.04465,8.62341,6.46194,4.64287,9.8942,9.95321,7.41505,5.55857,normal
9.35467,9.13337,10.6107,10.4433,6.91944,10.5104,9.37524,9.69913,9.12452,6.41681,7.62278,8.4734,10.5885,9.61024,7.96252,10.2242,9.89332,7.47055,6.72052,9.04385,8.95581,7.46872,9.42689,6.69225,6.99748,6.75586,5.99447,4.37553,9.55781,6.95187,5.65486,6.98778,7.65277,5.38738,7.91988,6.84889,9.09834,8.19556,9.70877,10.0333,7.98479,5.33529,7.5856,5.71537,7.6889,5.50243,8.12005,5.03627,6.73996,6.93043,7.18843,6.31867,6.86348,6.79939,5.46303,7.319,6.57517,8.83058,9.03449,8.39723,8.35326,6.61861,13.583,7.73415,5.13438,6.81207,7.55918,8.96177,7.12934,5.85327,5.20548,6.22699,5.73048,6.73112,6.63841,5.98116,6.7841,5.69045,8.41851,5.53555,4.88372,6.84371,5.89876,11.4645,7.88082,8.95451,8.17478,6.01548,8.54106,4.4208,5.51738,4.65718,6.4507,8.67435,6.24353,4.41248,9.75826,9.8251,7.42425,5.59445,normal
